_id,id,name,type,dimension,residents,url,created
6568c8913b7dd3cc77765ec5,40,Gazorpazorp,Planet,unknown,"['https://rickandmortyapi.com/api/character/168', 'https://rickandmortyapi.com/api/character/211', 'https://rickandmortyapi.com/api/character/376']",https://rickandmortyapi.com/api/location/40,2017-12-29T12:31:50.313Z
6568c8913b7dd3cc77765ec6,41,Hamster in Butt World,Planet,unknown,['https://rickandmortyapi.com/api/character/153'],https://rickandmortyapi.com/api/location/41,2017-12-29T15:27:54.209Z
6568c8913b7dd3cc77765ec7,42,Earth (Giant Telepathic Spiders Dimension),Planet,Giant Telepathic Spiders Dimension,"['https://rickandmortyapi.com/api/character/159', 'https://rickandmortyapi.com/api/character/160']",https://rickandmortyapi.com/api/location/42,2017-12-29T16:03:28.720Z
6568c8913b7dd3cc77765ec8,43,Alphabetrium,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/161', 'https://rickandmortyapi.com/api/character/162', 'https://rickandmortyapi.com/api/character/212', 'https://rickandmortyapi.com/api/character/213', 'https://rickandmortyapi.com/api/character/253']",https://rickandmortyapi.com/api/location/43,2017-12-29T16:08:47.694Z
6568c8913b7dd3cc77765ec9,44,Jerryboree,Daycare,unknown,"['https://rickandmortyapi.com/api/character/174', 'https://rickandmortyapi.com/api/character/257', 'https://rickandmortyapi.com/api/character/441', 'https://rickandmortyapi.com/api/character/442', 'https://rickandmortyapi.com/api/character/443', 'https://rickandmortyapi.com/api/character/444', 'https://rickandmortyapi.com/api/character/445', 'https://rickandmortyapi.com/api/character/446']",https://rickandmortyapi.com/api/location/44,2017-12-29T17:50:19.947Z
6568c8913b7dd3cc77765eca,45,Krootabulon,Planet,Replacement Dimension,[],https://rickandmortyapi.com/api/location/45,2017-12-29T19:26:06.827Z
6568c8913b7dd3cc77765ecb,46,Zigerion's Base,Space station,Dimension C-137,"['https://rickandmortyapi.com/api/character/87', 'https://rickandmortyapi.com/api/character/191', 'https://rickandmortyapi.com/api/character/270', 'https://rickandmortyapi.com/api/character/337']",https://rickandmortyapi.com/api/location/46,2017-12-29T19:40:07.748Z
6568c8913b7dd3cc77765ecc,47,Pluto,Dwarf planet (Celestial Dwarf),Replacement Dimension,"['https://rickandmortyapi.com/api/character/192', 'https://rickandmortyapi.com/api/character/307', 'https://rickandmortyapi.com/api/character/419', 'https://rickandmortyapi.com/api/character/420', 'https://rickandmortyapi.com/api/character/421', 'https://rickandmortyapi.com/api/character/422']",https://rickandmortyapi.com/api/location/47,2017-12-29T19:49:29.228Z
6568c8913b7dd3cc77765ecd,48,Fantasy World,Planet,Fantasy Dimension,"['https://rickandmortyapi.com/api/character/41', 'https://rickandmortyapi.com/api/character/193', 'https://rickandmortyapi.com/api/character/238', 'https://rickandmortyapi.com/api/character/333']",https://rickandmortyapi.com/api/location/48,2017-12-29T19:55:54.672Z
6568c8913b7dd3cc77765ece,49,Zeep Xanflorp's Miniverse,Miniverse,Replacement Dimension,['https://rickandmortyapi.com/api/character/348'],https://rickandmortyapi.com/api/location/49,2017-12-29T19:58:44.675Z
6568c8913b7dd3cc77765ecf,50,Kyle's Teenyverse,Teenyverse,Replacement Dimension,"['https://rickandmortyapi.com/api/character/197', 'https://rickandmortyapi.com/api/character/364']",https://rickandmortyapi.com/api/location/50,2017-12-30T12:36:19.730Z
6568c8913b7dd3cc77765ed0,51,Larva Alien's Planet,Planet,Unknown dimension,[],https://rickandmortyapi.com/api/location/51,2017-12-30T12:48:19.312Z
6568c8913b7dd3cc77765ed1,52,Earth (K-22),Planet,Dimension K-22,[],https://rickandmortyapi.com/api/location/52,2017-12-30T16:33:49.507Z
6568c8913b7dd3cc77765ed2,53,Mr. Meeseeks Box,Box,unknown,[],https://rickandmortyapi.com/api/location/53,2017-12-30T17:52:12.217Z
6568c8913b7dd3cc77765ed3,54,Vindicator's Base,Spacecraft,unknown,['https://rickandmortyapi.com/api/character/252'],https://rickandmortyapi.com/api/location/54,2017-12-31T12:57:37.824Z
6568c8913b7dd3cc77765ed4,55,Pawn Shop Planet,Planet,Replacement Dimension,['https://rickandmortyapi.com/api/character/258'],https://rickandmortyapi.com/api/location/55,2017-12-31T13:30:33.579Z
6568c8913b7dd3cc77765ed5,56,Mega Gargantuan Kingdom,Microverse,Replacement Dimension,['https://rickandmortyapi.com/api/character/269'],https://rickandmortyapi.com/api/location/56,2017-12-31T14:01:44.921Z
6568c8913b7dd3cc77765ed6,57,Gear World,Planet,unknown,"['https://rickandmortyapi.com/api/character/282', 'https://rickandmortyapi.com/api/character/447', 'https://rickandmortyapi.com/api/character/448']",https://rickandmortyapi.com/api/location/57,2017-12-31T19:21:17.276Z
6568c8913b7dd3cc77765ed7,58,Earth (D-99),Planet,Dimension D-99,[],https://rickandmortyapi.com/api/location/58,2017-12-31T19:49:55.109Z
6568c8913b7dd3cc77765ed8,59,Earth (D716),Planet,Dimension D716,[],https://rickandmortyapi.com/api/location/59,2017-12-31T19:51:33.170Z
6568c8913b7dd3cc77765ed9,60,Earth (D716-B),Planet,Dimension D716-B,[],https://rickandmortyapi.com/api/location/60,2017-12-31T19:55:25.026Z
6568c8913b7dd3cc77765eda,61,Earth (D716-C),Planet,Dimension D716-C,[],https://rickandmortyapi.com/api/location/61,2017-12-31T19:57:36.468Z
6568c8913b7dd3cc77765edb,62,Earth (J-22),Planet,Dimension J-22,[],https://rickandmortyapi.com/api/location/62,2017-12-31T20:16:52.263Z
6568c8913b7dd3cc77765edc,63,Froopyland,Artificially generated world,Replacement Dimension,['https://rickandmortyapi.com/api/character/350'],https://rickandmortyapi.com/api/location/63,2018-01-10T17:55:14.227Z
6568c8913b7dd3cc77765edd,64,Detoxifier,Machine,Replacement Dimension,[],https://rickandmortyapi.com/api/location/64,2018-01-10T18:20:41.627Z
6568c8913b7dd3cc77765ede,65,Trunk World,Planet,unknown,[],https://rickandmortyapi.com/api/location/65,2018-01-10T19:03:13.484Z
6568c8913b7dd3cc77765edf,66,Plopstar,Planet,unknown,['https://rickandmortyapi.com/api/character/371'],https://rickandmortyapi.com/api/location/66,2018-01-10T19:56:57.717Z
6568c8913b7dd3cc77765ee0,67,Blips and Chitz,Arcade,Replacement Dimension,[],https://rickandmortyapi.com/api/location/67,2018-01-21T19:01:19.496Z
6568c8913b7dd3cc77765ee1,68,Girvonesk,unknown,unknown,[],https://rickandmortyapi.com/api/location/68,2018-04-15T16:39:38.598Z
6568c8913b7dd3cc77765ee2,69,Earth (C-35),Planet,Dimension C-35,[],https://rickandmortyapi.com/api/location/69,2018-04-15T16:55:56.212Z
6568c8913b7dd3cc77765ee3,70,Snuffles' Dream,Dream,Dimension C-137,"['https://rickandmortyapi.com/api/character/397', 'https://rickandmortyapi.com/api/character/398']",https://rickandmortyapi.com/api/location/70,2018-04-15T17:13:54.071Z
6568c8913b7dd3cc77765ee4,71,Earth (Pizza Dimension),Planet,Pizza Dimension,"['https://rickandmortyapi.com/api/character/424', 'https://rickandmortyapi.com/api/character/425']",https://rickandmortyapi.com/api/location/71,2018-04-15T17:55:04.478Z
6568c8913b7dd3cc77765ee5,72,Earth (Phone Dimension),Planet,Phone Dimension,"['https://rickandmortyapi.com/api/character/404', 'https://rickandmortyapi.com/api/character/427', 'https://rickandmortyapi.com/api/character/428']",https://rickandmortyapi.com/api/location/72,2018-04-15T17:56:09.117Z
6568c8913b7dd3cc77765ee6,73,Greasy Grandma World,Planet,unknown,['https://rickandmortyapi.com/api/character/426'],https://rickandmortyapi.com/api/location/73,2018-04-16T21:50:20.144Z
6568c8913b7dd3cc77765ee7,74,Earth (Chair Dimension),Planet,Chair Dimension,"['https://rickandmortyapi.com/api/character/429', 'https://rickandmortyapi.com/api/character/430', 'https://rickandmortyapi.com/api/character/431', 'https://rickandmortyapi.com/api/character/432']",https://rickandmortyapi.com/api/location/74,2018-04-16T21:58:24.292Z
6568c8913b7dd3cc77765ee8,75,Árboles Mentirosos,Planet,unknown,[],https://rickandmortyapi.com/api/location/75,2018-05-01T15:27:20.251Z
6568c8913b7dd3cc77765ee9,76,Alien Day Spa,Spa,unknown,['https://rickandmortyapi.com/api/character/470'],https://rickandmortyapi.com/api/location/76,2018-05-22T20:49:01.820Z
6568c8913b7dd3cc77765eea,77,Earth (Fascist Dimension),Planet,Fascist Dimension,"['https://rickandmortyapi.com/api/character/242', 'https://rickandmortyapi.com/api/character/498', 'https://rickandmortyapi.com/api/character/499', 'https://rickandmortyapi.com/api/character/500', 'https://rickandmortyapi.com/api/character/501', 'https://rickandmortyapi.com/api/character/502']",https://rickandmortyapi.com/api/location/77,2020-05-02T09:39:49.158Z
6568c8913b7dd3cc77765eeb,78,Snake Planet,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/313', 'https://rickandmortyapi.com/api/character/571', 'https://rickandmortyapi.com/api/character/572', 'https://rickandmortyapi.com/api/character/573', 'https://rickandmortyapi.com/api/character/574', 'https://rickandmortyapi.com/api/character/576', 'https://rickandmortyapi.com/api/character/577', 'https://rickandmortyapi.com/api/character/578', 'https://rickandmortyapi.com/api/character/579', 'https://rickandmortyapi.com/api/character/580', 'https://rickandmortyapi.com/api/character/581', 'https://rickandmortyapi.com/api/character/582', 'https://rickandmortyapi.com/api/character/583', 'https://rickandmortyapi.com/api/character/587', 'https://rickandmortyapi.com/api/character/589']",https://rickandmortyapi.com/api/location/78,2020-05-02T09:47:39.754Z
6568c8913b7dd3cc77765eec,79,Forbodulon Prime,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/494', 'https://rickandmortyapi.com/api/character/495', 'https://rickandmortyapi.com/api/character/496']",https://rickandmortyapi.com/api/location/79,2020-05-02T10:04:05.509Z
6568c8913b7dd3cc77765eed,80,Earth (Fascist Shrimp Dimension),Planet,Fascist Shrimp Dimension,"['https://rickandmortyapi.com/api/character/503', 'https://rickandmortyapi.com/api/character/504', 'https://rickandmortyapi.com/api/character/505', 'https://rickandmortyapi.com/api/character/506']",https://rickandmortyapi.com/api/location/80,2020-05-02T11:52:35.156Z
6568c8913b7dd3cc77765eee,81,Earth (Fascist Teddy Bear Dimension),Planet,Fascist Teddy Bear Dimension,"['https://rickandmortyapi.com/api/character/507', 'https://rickandmortyapi.com/api/character/508']",https://rickandmortyapi.com/api/location/81,2020-05-02T12:16:18.224Z
6568c8913b7dd3cc77765eef,82,Earth (Wasp Dimension),Planet,Wasp Dimension,"['https://rickandmortyapi.com/api/character/515', 'https://rickandmortyapi.com/api/character/518', 'https://rickandmortyapi.com/api/character/519', 'https://rickandmortyapi.com/api/character/520', 'https://rickandmortyapi.com/api/character/521', 'https://rickandmortyapi.com/api/character/522']",https://rickandmortyapi.com/api/location/82,2020-05-02T12:34:19.656Z
6568c8913b7dd3cc77765ef0,83,Monogatron Mothership,Space station,Replacement Dimension,"['https://rickandmortyapi.com/api/character/525', 'https://rickandmortyapi.com/api/character/527', 'https://rickandmortyapi.com/api/character/528', 'https://rickandmortyapi.com/api/character/533']",https://rickandmortyapi.com/api/location/83,2020-05-02T13:10:42.299Z
6568c8913b7dd3cc77765ef1,84,Gorgon Quadrant,Quadrant,Replacement Dimension,['https://rickandmortyapi.com/api/character/543'],https://rickandmortyapi.com/api/location/84,2020-05-02T13:21:49.663Z
6568c8913b7dd3cc77765ef2,85,Midland Quasar,Quasar,Replacement Dimension,"['https://rickandmortyapi.com/api/character/529', 'https://rickandmortyapi.com/api/character/530']",https://rickandmortyapi.com/api/location/85,2020-05-02T13:30:41.732Z
6568c8913b7dd3cc77765ef3,86,Mount Space Everest,Mount,Replacement Dimension,['https://rickandmortyapi.com/api/character/531'],https://rickandmortyapi.com/api/location/86,2020-05-02T13:34:45.332Z
6568c8913b7dd3cc77765ef4,87,Globaflyn,Liquid,Replacement Dimension,"['https://rickandmortyapi.com/api/character/532', 'https://rickandmortyapi.com/api/character/542']",https://rickandmortyapi.com/api/location/87,2020-05-02T13:44:54.688Z
6568c8913b7dd3cc77765ef5,88,Heist-Con,Convention,Replacement Dimension,"['https://rickandmortyapi.com/api/character/544', 'https://rickandmortyapi.com/api/character/545', 'https://rickandmortyapi.com/api/character/546', 'https://rickandmortyapi.com/api/character/547', 'https://rickandmortyapi.com/api/character/548', 'https://rickandmortyapi.com/api/character/549', 'https://rickandmortyapi.com/api/character/550', 'https://rickandmortyapi.com/api/character/551', 'https://rickandmortyapi.com/api/character/552', 'https://rickandmortyapi.com/api/character/553']",https://rickandmortyapi.com/api/location/88,2020-05-07T09:07:41.816Z
6568c8913b7dd3cc77765ef6,89,Heistotron Base,Space station,Replacement Dimension,"['https://rickandmortyapi.com/api/character/554', 'https://rickandmortyapi.com/api/character/555', 'https://rickandmortyapi.com/api/character/556', 'https://rickandmortyapi.com/api/character/557', 'https://rickandmortyapi.com/api/character/558']",https://rickandmortyapi.com/api/location/89,2020-05-07T10:11:40.632Z
6568c8913b7dd3cc77765ef7,90,Mount Olympus,Mount,Replacement Dimension,[],https://rickandmortyapi.com/api/location/90,2020-05-07T10:19:34.206Z
6568c8913b7dd3cc77765ef8,91,Plitzville Montana,Woods,Replacement Dimension,[],https://rickandmortyapi.com/api/location/91,2020-05-07T10:23:07.595Z
6568c8913b7dd3cc77765ef9,92,Earth (Tusk Dimension),Planet,Tusk Dimension,[],https://rickandmortyapi.com/api/location/92,2020-05-07T10:25:11.950Z
6568c8913b7dd3cc77765efa,93,Gramuflack,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/559', 'https://rickandmortyapi.com/api/character/560']",https://rickandmortyapi.com/api/location/93,2020-05-07T10:26:35.591Z
6568c8913b7dd3cc77765efb,94,Draygon,Planet,Magic Dimension,"['https://rickandmortyapi.com/api/character/563', 'https://rickandmortyapi.com/api/character/565', 'https://rickandmortyapi.com/api/character/566', 'https://rickandmortyapi.com/api/character/567', 'https://rickandmortyapi.com/api/character/568', 'https://rickandmortyapi.com/api/character/569']",https://rickandmortyapi.com/api/location/94,2020-05-07T11:30:49.963Z
6568c8913b7dd3cc77765efc,95,New Improved Galactic Federation Quarters,Space station,Replacement Dimension,[],https://rickandmortyapi.com/api/location/95,2020-08-05T12:42:58.048Z
6568c8913b7dd3cc77765efd,96,Story Train,Diegesis,Replacement Dimension,"['https://rickandmortyapi.com/api/character/597', 'https://rickandmortyapi.com/api/character/598', 'https://rickandmortyapi.com/api/character/599', 'https://rickandmortyapi.com/api/character/600', 'https://rickandmortyapi.com/api/character/601', 'https://rickandmortyapi.com/api/character/606', 'https://rickandmortyapi.com/api/character/607', 'https://rickandmortyapi.com/api/character/611', 'https://rickandmortyapi.com/api/character/612', 'https://rickandmortyapi.com/api/character/615', 'https://rickandmortyapi.com/api/character/616', 'https://rickandmortyapi.com/api/character/617', 'https://rickandmortyapi.com/api/character/618', 'https://rickandmortyapi.com/api/character/619', 'https://rickandmortyapi.com/api/character/620', 'https://rickandmortyapi.com/api/character/622', 'https://rickandmortyapi.com/api/character/623', 'https://rickandmortyapi.com/api/character/624', 'https://rickandmortyapi.com/api/character/626', 'https://rickandmortyapi.com/api/character/627', 'https://rickandmortyapi.com/api/character/630', 'https://rickandmortyapi.com/api/character/631', 'https://rickandmortyapi.com/api/character/632', 'https://rickandmortyapi.com/api/character/633', 'https://rickandmortyapi.com/api/character/634', 'https://rickandmortyapi.com/api/character/637', 'https://rickandmortyapi.com/api/character/638']",https://rickandmortyapi.com/api/location/96,2020-08-06T09:47:28.216Z
6568c8913b7dd3cc77765efe,97,Non-Diegetic Alternative Reality,Non-Diegetic Alternative Reality,Replacement Dimension,['https://rickandmortyapi.com/api/character/593'],https://rickandmortyapi.com/api/location/97,2020-08-06T09:50:13.771Z
6568c8913b7dd3cc77765eff,98,Tickets Please Guy Nightmare,Nightmare,Replacement Dimension,"['https://rickandmortyapi.com/api/character/594', 'https://rickandmortyapi.com/api/character/595', 'https://rickandmortyapi.com/api/character/596', 'https://rickandmortyapi.com/api/character/605', 'https://rickandmortyapi.com/api/character/609', 'https://rickandmortyapi.com/api/character/610', 'https://rickandmortyapi.com/api/character/639']",https://rickandmortyapi.com/api/location/98,2020-08-06T09:52:43.580Z
6568c8913b7dd3cc77765f00,99,Morty’s Story,Diegesis,Replacement Dimension,"['https://rickandmortyapi.com/api/character/602', 'https://rickandmortyapi.com/api/character/604', 'https://rickandmortyapi.com/api/character/613', 'https://rickandmortyapi.com/api/character/628', 'https://rickandmortyapi.com/api/character/629', 'https://rickandmortyapi.com/api/character/621']",https://rickandmortyapi.com/api/location/99,2020-08-06T11:42:46.054Z
6568c8913b7dd3cc77765f01,100,Ricks’s Story,Diegesis,Replacement Dimension,"['https://rickandmortyapi.com/api/character/603', 'https://rickandmortyapi.com/api/character/614', 'https://rickandmortyapi.com/api/character/625', 'https://rickandmortyapi.com/api/character/635', 'https://rickandmortyapi.com/api/character/636', 'https://rickandmortyapi.com/api/character/608']",https://rickandmortyapi.com/api/location/100,2020-08-06T11:45:08.782Z
6568c8913b7dd3cc77765f02,101,Glorzo Asteroid,Asteroid,Replacement Dimension,"['https://rickandmortyapi.com/api/character/640', 'https://rickandmortyapi.com/api/character/641', 'https://rickandmortyapi.com/api/character/642', 'https://rickandmortyapi.com/api/character/643', 'https://rickandmortyapi.com/api/character/644', 'https://rickandmortyapi.com/api/character/645', 'https://rickandmortyapi.com/api/character/646', 'https://rickandmortyapi.com/api/character/647']",https://rickandmortyapi.com/api/location/101,2020-08-07T11:28:46.897Z
6568c8913b7dd3cc77765f03,102,Alien Acid Plant,Acid Plant,Replacement Dimension,"['https://rickandmortyapi.com/api/character/648', 'https://rickandmortyapi.com/api/character/649', 'https://rickandmortyapi.com/api/character/650', 'https://rickandmortyapi.com/api/character/651']",https://rickandmortyapi.com/api/location/102,2020-08-13T10:08:12.986Z
6568c8913b7dd3cc77765f04,103,Merged Universe,Dimension,Merged Dimension,"['https://rickandmortyapi.com/api/character/652', 'https://rickandmortyapi.com/api/character/656', 'https://rickandmortyapi.com/api/character/657', 'https://rickandmortyapi.com/api/character/658', 'https://rickandmortyapi.com/api/character/661', 'https://rickandmortyapi.com/api/character/655']",https://rickandmortyapi.com/api/location/103,2020-08-13T10:16:18.946Z
6568c8913b7dd3cc77765f05,104,Near-Duplicate Reality,Reality,Unknown dimension,"['https://rickandmortyapi.com/api/character/653', 'https://rickandmortyapi.com/api/character/654', 'https://rickandmortyapi.com/api/character/659', 'https://rickandmortyapi.com/api/character/660']",https://rickandmortyapi.com/api/location/104,2020-08-13T11:15:54.414Z
6568c8913b7dd3cc77765f06,105,NX-5 Planet Remover,Death Star,Replacement Dimension,"['https://rickandmortyapi.com/api/character/344', 'https://rickandmortyapi.com/api/character/670', 'https://rickandmortyapi.com/api/character/671']",https://rickandmortyapi.com/api/location/105,2020-08-13T11:35:53.644Z
6568c8913b7dd3cc77765f07,106,Gaia,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/662', 'https://rickandmortyapi.com/api/character/663', 'https://rickandmortyapi.com/api/character/664', 'https://rickandmortyapi.com/api/character/665', 'https://rickandmortyapi.com/api/character/666']",https://rickandmortyapi.com/api/location/106,2020-08-13T12:00:29.825Z
6568c8913b7dd3cc77765f08,107,Defiance's Ship,Spacecraft,Replacement Dimension,['https://rickandmortyapi.com/api/character/668'],https://rickandmortyapi.com/api/location/107,2020-08-13T13:05:33.161Z
6568c8913b7dd3cc77765f09,108,Defiance's Base,Base,Replacement Dimension,['https://rickandmortyapi.com/api/character/669'],https://rickandmortyapi.com/api/location/108,2020-08-13T13:07:01.192Z
6568c8913b7dd3cc77765f0a,109,The Ocean,Liquid,Replacement Dimension,[],https://rickandmortyapi.com/api/location/109,2021-10-16T11:53:50.571Z
6568c8913b7dd3cc77765f0b,110,Narnia Dimension,Dimension,Fantasy Dimension,"['https://rickandmortyapi.com/api/character/673', 'https://rickandmortyapi.com/api/character/674', 'https://rickandmortyapi.com/api/character/675', 'https://rickandmortyapi.com/api/character/676', 'https://rickandmortyapi.com/api/character/677', 'https://rickandmortyapi.com/api/character/678', 'https://rickandmortyapi.com/api/character/679', 'https://rickandmortyapi.com/api/character/681', 'https://rickandmortyapi.com/api/character/682', 'https://rickandmortyapi.com/api/character/683', 'https://rickandmortyapi.com/api/character/685']",https://rickandmortyapi.com/api/location/110,2021-10-16T11:59:26.649Z
6568c8913b7dd3cc77765f0c,111,Elemental Rings,Elemental Rings,Replacement Dimension,[],https://rickandmortyapi.com/api/location/111,2021-10-17T09:49:31.948Z
6568c8913b7dd3cc77765f0d,112,Morglutz,Planet,Replacement Dimension,['https://rickandmortyapi.com/api/character/799'],https://rickandmortyapi.com/api/location/112,2021-10-17T09:51:34.413Z
6568c8913b7dd3cc77765f0e,113,Ferkus 9,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/718', 'https://rickandmortyapi.com/api/character/798']",https://rickandmortyapi.com/api/location/113,2021-10-17T09:52:23.219Z
6568c8913b7dd3cc77765f0f,114,Morty,Human,Replacement Dimension,[],https://rickandmortyapi.com/api/location/114,2021-10-17T10:08:24.040Z
6568c8913b7dd3cc77765f10,115,Space,Space,Replacement Dimension,"['https://rickandmortyapi.com/api/character/731', 'https://rickandmortyapi.com/api/character/736']",https://rickandmortyapi.com/api/location/115,2021-10-17T11:55:43.920Z
6568c8913b7dd3cc77765f11,116,Hell,Hell,Replacement Dimension,"['https://rickandmortyapi.com/api/character/744', 'https://rickandmortyapi.com/api/character/745', 'https://rickandmortyapi.com/api/character/746', 'https://rickandmortyapi.com/api/character/747', 'https://rickandmortyapi.com/api/character/748', 'https://rickandmortyapi.com/api/character/749', 'https://rickandmortyapi.com/api/character/750']",https://rickandmortyapi.com/api/location/116,2021-10-17T12:31:59.067Z
6568c8913b7dd3cc77765f12,117,Z. Q. P. D.,Police Department,Replacement Dimension,['https://rickandmortyapi.com/api/character/743'],https://rickandmortyapi.com/api/location/117,2021-10-17T13:45:50.845Z
6568c8913b7dd3cc77765f13,118,Space Tahoe,,Replacement Dimension,"['https://rickandmortyapi.com/api/character/751', 'https://rickandmortyapi.com/api/character/752']",https://rickandmortyapi.com/api/location/118,2021-10-17T14:03:13.221Z
6568c8913b7dd3cc77765f14,119,France,Country,Replacement Dimension,[],https://rickandmortyapi.com/api/location/119,2021-10-17T14:59:13.494Z
6568c8913b7dd3cc77765f15,120,Birdperson's Consciousness,Consciousness,Replacement Dimension,"['https://rickandmortyapi.com/api/character/780', 'https://rickandmortyapi.com/api/character/782', 'https://rickandmortyapi.com/api/character/783', 'https://rickandmortyapi.com/api/character/784', 'https://rickandmortyapi.com/api/character/785']",https://rickandmortyapi.com/api/location/120,2021-10-25T09:06:22.109Z
6568c8913b7dd3cc77765f16,121,Rick's Consciousness,Consciousness,Replacement Dimension,[],https://rickandmortyapi.com/api/location/121,2021-10-25T09:12:23.715Z
6568c8913b7dd3cc77765f17,122,Avian Planet,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/792', 'https://rickandmortyapi.com/api/character/793']",https://rickandmortyapi.com/api/location/122,2021-10-26T12:19:52.957Z
6568c8913b7dd3cc77765f18,123,Normal Size Bug Dimension,Dimension,,"['https://rickandmortyapi.com/api/character/795', 'https://rickandmortyapi.com/api/character/796']",https://rickandmortyapi.com/api/location/123,2021-11-02T13:03:21.307Z
6568c8913b7dd3cc77765f19,124,Slartivart,Planet,Replacement Dimension,['https://rickandmortyapi.com/api/character/797'],https://rickandmortyapi.com/api/location/124,2021-11-02T13:07:27.619Z
6568c8913b7dd3cc77765f1a,125,Rick and Two Crows Planet,Planet,Replacement Dimension,"['https://rickandmortyapi.com/api/character/809', 'https://rickandmortyapi.com/api/character/808', 'https://rickandmortyapi.com/api/character/787']",https://rickandmortyapi.com/api/location/125,2021-11-02T13:50:55.588Z
6568c8913b7dd3cc77765f1b,126,Rick's Memories,Memory,,"['https://rickandmortyapi.com/api/character/815', 'https://rickandmortyapi.com/api/character/814', 'https://rickandmortyapi.com/api/character/807', 'https://rickandmortyapi.com/api/character/94', 'https://rickandmortyapi.com/api/character/779', 'https://rickandmortyapi.com/api/character/816', 'https://rickandmortyapi.com/api/character/817', 'https://rickandmortyapi.com/api/character/274', 'https://rickandmortyapi.com/api/character/389', 'https://rickandmortyapi.com/api/character/215', 'https://rickandmortyapi.com/api/character/294']",https://rickandmortyapi.com/api/location/126,2021-11-02T15:18:57.987Z
